id_group,type,x,y,cell_diameter,id_cell,id_layer,angle,radius,area
678,sclerenchyma,0.18913271085509167,0.1440407447562472,0.02,9479,3,-0.0219860084976499,0.19056921547821945,0.00032337822788391907
679,sclerenchyma,0.1931514530252229,0.13470726353557375,0.02,9493,3,-0.06968151049729969,0.1947907038052054,0.00032744726916922876
680,sclerenchyma,0.19687275200359625,0.12525342544307427,0.02,9507,3,-0.11597763764595848,0.1991624670125599,0.00032507239558796634
681,sclerenchyma,0.2003054856271566,0.11569266385169871,0.02,9521,3,-0.16091161105964208,0.20367473131056552,0.00033736870953966595
682,sclerenchyma,0.20344941454808263,0.10603365045138069,0.02,9535,3,-0.20452672908188313,0.2083172883315189,0.00036597551810057697
683,sclerenchyma,0.20630280072358098,0.09628402958394447,0.02,9549,3,-0.24690222600864103,0.21306736566885626,0.0003885339290495261
684,sclerenchyma,0.20884807544402179,0.08644661822694451,0.02,9563,3,-0.288146197536071,0.21789262501679116,0.00040074666673047834
685,sclerenchyma,0.21102780158104567,0.0765022488915193,0.02,9577,3,-0.3288313522231469,0.2225718341937264,0.0003411878058429649
686,sclerenchyma,0.2124203101779521,0.06631412180892933,0.02,9591,3,-0.37104977589608434,0.22594295993270286,0.0002682947527864292
687,sclerenchyma,0.21099194157763906,0.05580843486928193,0.02,9605,3,-0.41248655954625807,0.22338599305041537,0.00024215086791502127
688,sclerenchyma,0.20277625702920776,0.048698946490758926,0.02,9619,3,-0.4400072239051943,0.21534606612627097,0.00024535569401950414
689,sclerenchyma,0.19190300703135246,0.047569461577325015,0.02,9633,3,-0.46268652445412217,0.20643884177423888,0.00026722412781688017
690,sclerenchyma,0.18161641973042156,0.04747089195483121,0.02,9647,3,-0.48580540032969166,0.19746818349617207,0.00034685813667403447
691,sclerenchyma,0.17147228473892762,0.04747776326756506,0.02,9661,3,-0.5108700867112334,0.1885874934587448,0.0004074917594321599
692,sclerenchyma,0.16135560532430515,0.04748126398103856,0.02,9675,3,-0.5383706944200197,0.17983457038145645,0.000372380795879696
693,sclerenchyma,0.15124279231109936,0.04748138338841145,0.02,9689,3,-0.5686565900108494,0.17123116839260882,0.00034382718462951084
694,sclerenchyma,0.14113031987089691,0.047481402063464885,0.02,9703,3,-0.6021119030938702,0.16280129295143467,0.00033796242070759965
695,sclerenchyma,0.1310178922922279,0.04748140613214603,0.02,9717,3,-0.6391740934553591,0.1545733788393402,0.00033155627662625114
696,sclerenchyma,0.12090547055606762,0.0474814068332216,0.02,9731,3,-0.6803395682421199,0.1465814445538455,0.0003292680068962225
697,sclerenchyma,0.11079304947475944,0.04748140690848109,0.02,9745,3,-0.7261643593204257,0.13886623937852943,0.00032803277723921284
698,sclerenchyma,0.10068062844835525,0.04748140691273366,0.02,9759,3,-0.7772581780158897,0.13147648880373078,0.0003296837325474879
699,sclerenchyma,0.09056820742517195,0.047481406913073954,0.02,9773,3,-0.8342675217522086,0.12447017271238894,0.0003291068945706849
700,sclerenchyma,0.08045578640219686,0.047481406913088144,0.02,9787,3,-0.8978415843977507,0.11791565968876778,0.0003281245753601678
701,sclerenchyma,0.07034336537922975,0.04748140691308854,0.02,9801,3,-0.9685733281491579,0.11189237606965968,0.00032971367286689846
702,sclerenchyma,0.06023094435626297,0.047481406913088546,0.02,9815,3,-1.0469085445040673,0.10649050175054332,0.00032897489743203114
703,sclerenchyma,0.050118523333296076,0.047481406913088546,0.02,9829,3,-1.1330206062831414,0.10180899872576235,0.0003282388489836479
704,sclerenchyma,0.040006102310329174,0.047481406913088546,0.02,9843,3,-1.2266609625356462,0.09795121029315347,0.00032973539163006936
